,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
4573489,2015,10,12,1,WN,2148,N209WN,10821,10529,2010,2035.0,25.0,20.0,2055.0,70.0,68.0,45.0,283,2140.0,3.0,2120,2143.0,23.0,0,0,,0.0,0.0,23.0,0.0,0.0
416734,2015,1,28,3,MQ,3241,N670MQ,ABI,DFW,1158,1147.0,-11.0,8.0,1155.0,52.0,72.0,38.0,158,1233.0,26.0,1250,1259.0,9.0,0,0,,,,,,
2502974,2015,6,8,1,AS,157,N768AS,ANC,OTZ,635,653.0,18.0,13.0,706.0,88.0,92.0,75.0,548,821.0,4.0,803,825.0,22.0,0,0,,4.0,0.0,18.0,0.0,0.0
2050430,2015,5,11,1,UA,229,N473UA,MSY,IAH,755,811.0,16.0,13.0,824.0,78.0,75.0,51.0,305,915.0,11.0,913,926.0,13.0,0,0,,,,,,
2511726,2015,6,8,1,EV,4905,N844AS,ILM,ATL,1500,1455.0,-5.0,14.0,1509.0,90.0,86.0,65.0,377,1614.0,7.0,1630,1621.0,-9.0,0,0,,,,,,
5005514,2015,11,9,1,UA,1241,N837UA,ORD,OMA,1230,1225.0,-5.0,12.0,1237.0,97.0,80.0,60.0,416,1337.0,8.0,1407,1345.0,-22.0,0,0,,,,,,
4435898,2015,10,4,7,WN,1545,N684WN,15016,15370,1010,1004.0,-6.0,11.0,1015.0,75.0,69.0,53.0,351,1108.0,5.0,1125,1113.0,-12.0,0,0,,,,,,
3493275,2015,8,5,3,AA,1492,N4XCAA,DFW,AUS,2145,2158.0,13.0,12.0,2210.0,58.0,51.0,32.0,190,2242.0,7.0,2243,2249.0,6.0,0,0,,,,,,
104949,2015,1,7,3,US,486,N566UW,SAN,PHX,1615,1609.0,-6.0,12.0,1621.0,77.0,66.0,51.0,304,1812.0,3.0,1832,1815.0,-17.0,0,0,,,,,,
2929943,2015,7,3,5,WN,1435,N712SW,MCI,IND,1115,1116.0,1.0,6.0,1122.0,80.0,72.0,63.0,451,1325.0,3.0,1335,1328.0,-7.0,0,0,,,,,,
3113079,2015,7,14,2,UA,291,N813UA,EWR,IAH,1400,1440.0,40.0,11.0,1451.0,230.0,213.0,198.0,1400,1709.0,4.0,1650,1713.0,23.0,0,0,,0.0,0.0,20.0,3.0,0.0
5347522,2015,12,1,2,AS,662,N315AS,SEA,DFW,1305,1304.0,-1.0,16.0,1320.0,225.0,224.0,194.0,1660,1834.0,14.0,1850,1848.0,-2.0,0,0,,,,,,
4620741,2015,10,15,4,UA,1450,N76503,10423,14771,1816,1818.0,2.0,11.0,1829.0,229.0,214.0,194.0,1504,1943.0,9.0,2005,1952.0,-13.0,0,0,,,,,,
2626744,2015,6,15,1,WN,637,N7714B,BUR,PHX,1205,1220.0,15.0,10.0,1230.0,80.0,76.0,59.0,369,1329.0,7.0,1325,1336.0,11.0,0,0,,,,,,
1686277,2015,4,18,6,MQ,3149,N639MQ,GCK,DFW,1240,1239.0,-1.0,6.0,1245.0,85.0,75.0,63.0,404,1348.0,6.0,1405,1354.0,-11.0,0,0,,,,,,
3465363,2015,8,4,2,AA,403,N677AW,SFO,PHL,1045,1100.0,15.0,16.0,1116.0,335.0,304.0,284.0,2521,1900.0,4.0,1920,1904.0,-16.0,0,0,,,,,,
77057,2015,1,5,1,OO,5465,N971SW,DEN,JMS,1940,2033.0,53.0,17.0,2050.0,113.0,108.0,86.0,573,2316.0,5.0,2233,2321.0,48.0,0,0,,0.0,0.0,48.0,0.0,0.0
2003274,2015,5,8,5,WN,791,N8633A,TUS,MDW,645,701.0,16.0,8.0,709.0,195.0,182.0,164.0,1440,1153.0,10.0,1200,1203.0,3.0,0,0,,,,,,
1669849,2015,4,17,5,B6,759,N368JB,BOS,PHL,1158,1302.0,64.0,20.0,1322.0,97.0,82.0,58.0,280,1420.0,4.0,1335,1424.0,49.0,0,0,,49.0,0.0,0.0,0.0,0.0
4939468,2015,11,5,4,WN,3056,N7739A,DEN,LAX,815,815.0,0.0,11.0,826.0,150.0,140.0,122.0,862,928.0,7.0,945,935.0,-10.0,0,0,,,,,,
5690034,2015,12,23,3,OO,5313,N954SW,ORD,EAU,1218,1331.0,73.0,17.0,1348.0,80.0,82.0,61.0,269,1449.0,4.0,1338,1453.0,75.0,0,0,,2.0,0.0,41.0,32.0,0.0
5605821,2015,12,18,5,WN,144,N7815L,LGA,DEN,755,808.0,13.0,22.0,830.0,275.0,266.0,238.0,1620,1028.0,6.0,1030,1034.0,4.0,0,0,,,,,,
1118238,2015,3,14,6,US,510,N604AW,PHX,SMF,1335,1329.0,-6.0,21.0,1350.0,121.0,119.0,94.0,647,1524.0,4.0,1536,1528.0,-8.0,0,0,,,,,,
4061069,2015,9,10,4,NK,1065,N628NK,CLE,MCO,745,737.0,-8.0,12.0,749.0,143.0,136.0,119.0,895,948.0,5.0,1008,953.0,-15.0,0,0,,,,,,
5139643,2015,11,17,2,AA,2407,N3FPAA,DFW,BOS,2010,2030.0,20.0,15.0,2045.0,214.0,201.0,181.0,1562,46.0,5.0,44,51.0,7.0,0,0,,,,,,
3229684,2015,7,21,2,EV,2643,N880AS,DFW,GRK,1208,1203.0,-5.0,18.0,1221.0,54.0,49.0,26.0,134,1247.0,5.0,1302,1252.0,-10.0,0,0,,,,,,
3135661,2015,7,15,3,AS,107,N627AS,SEA,ANC,1915,1915.0,0.0,18.0,1933.0,207.0,224.0,202.0,1448,2155.0,4.0,2142,2159.0,17.0,0,0,,17.0,0.0,0.0,0.0,0.0
3247328,2015,7,22,3,EV,5445,N716EV,PWM,DTW,1230,1225.0,-5.0,15.0,1240.0,127.0,129.0,103.0,668,1423.0,11.0,1437,1434.0,-3.0,0,0,,,,,,
5220313,2015,11,23,1,B6,2784,N198JB,RDU,BOS,700,658.0,-2.0,7.0,705.0,110.0,86.0,77.0,612,822.0,2.0,850,824.0,-26.0,0,0,,,,,,
4276892,2015,9,24,4,DL,1249,N968DL,PWM,ATL,650,646.0,-4.0,14.0,700.0,176.0,163.0,141.0,1027,921.0,8.0,946,929.0,-17.0,0,0,,,,,,
2488216,2015,6,7,7,B6,1383,N179JB,BOS,RDU,848,839.0,-9.0,19.0,858.0,121.0,110.0,86.0,612,1024.0,5.0,1049,1029.0,-20.0,0,0,,,,,,
936874,2015,3,3,2,UA,763,N464UA,DEN,SAN,1125,1502.0,217.0,22.0,1524.0,147.0,140.0,115.0,853,1619.0,3.0,1252,1622.0,210.0,0,0,,0.0,0.0,210.0,0.0,0.0
5282359,2015,11,27,5,AS,44,N762AS,BET,ANC,1315,1412.0,57.0,7.0,1419.0,68.0,75.0,64.0,399,1523.0,4.0,1423,1527.0,64.0,0,0,,7.0,0.0,1.0,56.0,0.0
574735,2015,2,8,7,DL,1407,N336NB,BIL,MSP,610,605.0,-5.0,10.0,615.0,129.0,104.0,91.0,748,846.0,3.0,919,849.0,-30.0,0,0,,,,,,
59964,2015,1,4,7,DL,1976,N945DL,MCO,LGA,1915,1954.0,39.0,21.0,2015.0,155.0,142.0,113.0,950,2208.0,8.0,2150,2216.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0
4578288,2015,10,13,2,WN,1436,N8649A,12451,11292,835,830.0,-5.0,13.0,843.0,225.0,218.0,192.0,1447,955.0,13.0,1020,1008.0,-12.0,0,0,,,,,,
1990775,2015,5,7,4,WN,799,N409WN,LAS,BUR,1055,1057.0,2.0,12.0,1109.0,65.0,61.0,47.0,223,1156.0,2.0,1200,1158.0,-2.0,0,0,,,,,,
1624012,2015,4,14,2,US,761,N196UW,CLT,MIA,1610,1606.0,-4.0,13.0,1619.0,119.0,107.0,89.0,650,1748.0,5.0,1809,1753.0,-16.0,0,0,,,,,,
2169974,2015,5,18,1,WN,2862,N713SW,OAK,HOU,1330,1330.0,0.0,7.0,1337.0,225.0,214.0,202.0,1642,1859.0,5.0,1915,1904.0,-11.0,0,0,,,,,,
3412899,2015,8,1,6,VX,1,N855VA,SFO,DCA,800,755.0,-5.0,11.0,806.0,310.0,290.0,272.0,2442,1538.0,7.0,1610,1545.0,-25.0,0,0,,,,,,
4806268,2015,10,27,2,WN,2663,N7725A,11884,12889,1525,1520.0,-5.0,10.0,1530.0,135.0,118.0,103.0,806,1713.0,5.0,1740,1718.0,-22.0,0,0,,,,,,
234908,2015,1,16,5,WN,697,N299WN,BWI,CLT,840,843.0,3.0,12.0,855.0,95.0,87.0,68.0,361,1003.0,7.0,1015,1010.0,-5.0,0,0,,,,,,
2382644,2015,5,31,7,DL,830,N3755D,ATL,CMH,1855,1956.0,61.0,15.0,2011.0,95.0,84.0,65.0,447,2116.0,4.0,2030,2120.0,50.0,0,0,,0.0,0.0,50.0,0.0,0.0
3028610,2015,7,9,4,OO,2955,N944SW,FLG,PHX,1330,1343.0,13.0,11.0,1354.0,51.0,49.0,30.0,119,1424.0,8.0,1421,1432.0,11.0,0,0,,,,,,
4927835,2015,11,4,3,OO,4647,N8965E,GTF,SLC,1303,1258.0,-5.0,13.0,1311.0,87.0,104.0,83.0,463,1434.0,8.0,1430,1442.0,12.0,0,0,,,,,,
1756139,2015,4,22,3,UA,436,N837UA,EWR,DEN,1851,1907.0,16.0,25.0,1932.0,267.0,249.0,219.0,1605,2111.0,5.0,2118,2116.0,-2.0,0,0,,,,,,
688923,2015,2,15,7,OO,5215,N793SK,ABQ,IAH,1434,1430.0,-4.0,16.0,1446.0,122.0,123.0,103.0,744,1729.0,4.0,1736,1733.0,-3.0,0,0,,,,,,
5116059,2015,11,16,1,OO,5347,N928SW,DEN,MKE,1235,1226.0,-9.0,13.0,1239.0,144.0,146.0,113.0,896,1532.0,20.0,1559,1552.0,-7.0,0,0,,,,,,
4214405,2015,9,20,7,WN,2597,N632SW,SJC,ONT,835,832.0,-3.0,7.0,839.0,70.0,68.0,57.0,333,936.0,4.0,945,940.0,-5.0,0,0,,,,,,
2139213,2015,5,16,6,WN,2086,N740SW,LAS,SJC,1330,1340.0,10.0,8.0,1348.0,80.0,73.0,61.0,386,1449.0,4.0,1450,1453.0,3.0,0,0,,,,,,
100931,2015,1,7,3,WN,681,N424WN,BDL,BWI,1205,1222.0,17.0,8.0,1230.0,75.0,69.0,56.0,283,1326.0,5.0,1320,1331.0,11.0,0,0,,,,,,
2117322,2015,5,15,5,AA,1628,N3JFAA,ORD,SEA,730,724.0,-6.0,12.0,736.0,275.0,256.0,237.0,1721,933.0,7.0,1005,940.0,-25.0,0,0,,,,,,
817543,2015,2,23,1,OO,4565,N825SK,OKC,SLC,1740,1742.0,2.0,26.0,1808.0,155.0,152.0,121.0,866,1909.0,5.0,1915,1914.0,-1.0,0,0,,,,,,
839690,2015,2,25,3,EV,4287,N11192,MOB,IAH,754,747.0,-7.0,11.0,758.0,96.0,102.0,79.0,427,917.0,12.0,930,929.0,-1.0,0,0,,,,,,
5032916,2015,11,11,3,AA,1555,N4YSAA,ORD,DEN,731,936.0,125.0,21.0,957.0,164.0,175.0,141.0,888,1118.0,13.0,915,1131.0,136.0,0,0,,11.0,0.0,5.0,120.0,0.0
3530826,2015,8,8,6,UA,1796,N57439,BOS,SFO,701,757.0,56.0,11.0,808.0,403.0,375.0,360.0,2704,1108.0,4.0,1044,1112.0,28.0,0,0,,0.0,0.0,5.0,23.0,0.0
2564069,2015,6,11,4,WN,4551,N355SW,STL,BOS,1540,1552.0,12.0,10.0,1602.0,155.0,151.0,129.0,1047,1911.0,12.0,1915,1923.0,8.0,0,0,,,,,,
2941626,2015,7,4,6,AA,2053,N167US,BWI,CLT,850,843.0,-7.0,29.0,912.0,91.0,94.0,61.0,361,1013.0,4.0,1021,1017.0,-4.0,0,0,,,,,,
4693884,2015,10,20,2,OO,6442,N706SK,12892,13851,1323,1319.0,-4.0,16.0,1335.0,171.0,182.0,161.0,1187,1816.0,5.0,1814,1821.0,7.0,0,0,,,,,,
3986125,2015,9,4,5,DL,427,N152DL,JFK,LAX,2105,2104.0,-1.0,35.0,2139.0,376.0,383.0,330.0,2475,9.0,18.0,21,27.0,6.0,0,0,,,,,,
3666924,2015,8,16,7,EV,4431,N13908,MEM,IAH,1125,1117.0,-8.0,15.0,1132.0,103.0,100.0,74.0,468,1246.0,11.0,1308,1257.0,-11.0,0,0,,,,,,
1642064,2015,4,15,3,EV,6079,N11187,ATW,ORD,1742,1740.0,-2.0,10.0,1750.0,65.0,64.0,41.0,160,1831.0,13.0,1847,1844.0,-3.0,0,0,,,,,,
1117637,2015,3,14,6,EV,4307,N13553,IAH,LCH,1257,1251.0,-6.0,14.0,1305.0,49.0,42.0,25.0,127,1330.0,3.0,1346,1333.0,-13.0,0,0,,,,,,
1900099,2015,5,1,5,US,2120,N764US,DCA,BOS,1630,1626.0,-4.0,17.0,1643.0,89.0,89.0,63.0,399,1746.0,9.0,1759,1755.0,-4.0,0,0,,,,,,
5750327,2015,12,27,7,WN,3401,N701GS,PHX,SAN,1515,1516.0,1.0,8.0,1524.0,65.0,64.0,53.0,304,1517.0,3.0,1520,1520.0,0.0,0,0,,,,,,
2782376,2015,6,24,3,US,2131,N957UW,BOS,LGA,1500,1457.0,-3.0,26.0,1523.0,82.0,74.0,43.0,184,1606.0,5.0,1622,1611.0,-11.0,0,0,,,,,,
5489845,2015,12,10,4,EV,5527,N922EV,BQK,ATL,1624,1617.0,-7.0,13.0,1630.0,67.0,66.0,43.0,238,1713.0,10.0,1731,1723.0,-8.0,0,0,,,,,,
927969,2015,3,2,1,WN,263,N213WN,ABQ,OAK,1845,1858.0,13.0,10.0,1908.0,150.0,141.0,124.0,889,2012.0,7.0,2015,2019.0,4.0,0,0,,,,,,
1340654,2015,3,28,6,US,1917,,BOS,PHL,630,,,,,92.0,,,280,,,802,,,0,1,A,,,,,
5225366,2015,11,23,1,UA,1454,N76502,PBI,EWR,1217,1208.0,-9.0,10.0,1218.0,174.0,156.0,138.0,1023,1436.0,8.0,1511,1444.0,-27.0,0,0,,,,,,
4942875,2015,11,5,4,DL,86,N365NW,MSP,DTW,1135,1130.0,-5.0,13.0,1143.0,102.0,90.0,68.0,528,1351.0,9.0,1417,1400.0,-17.0,0,0,,,,,,
1464689,2015,4,4,6,OO,5203,N719SK,LAX,ASE,1740,1730.0,-10.0,10.0,1740.0,126.0,104.0,90.0,737,2010.0,4.0,2046,2014.0,-32.0,0,0,,,,,,
3684119,2015,8,17,1,EV,4470,N15910,IAH,MOB,1126,1122.0,-4.0,11.0,1133.0,88.0,77.0,62.0,427,1235.0,4.0,1254,1239.0,-15.0,0,0,,,,,,
3721783,2015,8,19,3,EV,5366,N604QX,DTW,MDW,1541,1541.0,0.0,34.0,1615.0,77.0,82.0,45.0,228,1600.0,3.0,1558,1603.0,5.0,0,0,,,,,,
2929861,2015,7,3,5,WN,1796,N710SW,BOS,IND,1110,1140.0,30.0,10.0,1150.0,160.0,144.0,129.0,818,1359.0,5.0,1350,1404.0,14.0,0,0,,,,,,
990575,2015,3,6,5,AA,1519,N583AA,MEM,DFW,1605,1621.0,16.0,23.0,1644.0,107.0,98.0,72.0,432,1756.0,3.0,1752,1759.0,7.0,0,0,,,,,,
239655,2015,1,16,5,WN,586,N619SW,HOU,ATL,1320,1331.0,11.0,7.0,1338.0,115.0,98.0,85.0,696,1603.0,6.0,1615,1609.0,-6.0,0,0,,,,,,
1260916,2015,3,23,1,UA,1445,N17229,MIA,EWR,1016,1012.0,-4.0,13.0,1025.0,184.0,157.0,139.0,1085,1244.0,5.0,1320,1249.0,-31.0,0,0,,,,,,
4610416,2015,10,15,4,WN,657,N7712G,10721,10821,810,807.0,-3.0,17.0,824.0,100.0,88.0,67.0,369,931.0,4.0,950,935.0,-15.0,0,0,,,,,,
4151336,2015,9,16,3,F9,1462,N934FR,ATL,LGA,645,641.0,-4.0,31.0,712.0,140.0,143.0,105.0,762,857.0,7.0,905,904.0,-1.0,0,0,,,,,,
412971,2015,1,28,3,OO,6329,N586SW,ACV,SFO,807,757.0,-10.0,5.0,802.0,87.0,72.0,64.0,250,906.0,3.0,934,909.0,-25.0,0,0,,,,,,
2026014,2015,5,9,6,NK,630,N639NK,DEN,ORD,1336,1335.0,-1.0,10.0,1345.0,153.0,169.0,116.0,888,1641.0,43.0,1709,1724.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0
3782843,2015,8,23,7,WN,803,N726SW,TPA,BHM,1335,1329.0,-6.0,8.0,1337.0,85.0,76.0,64.0,459,1341.0,4.0,1400,1345.0,-15.0,0,0,,,,,,
5550506,2015,12,14,1,OO,4480,N8942A,MOT,MSP,1712,1804.0,52.0,19.0,1823.0,101.0,94.0,70.0,449,1933.0,5.0,1853,1938.0,45.0,0,0,,0.0,0.0,0.0,45.0,0.0
523422,2015,2,4,3,OO,5541,N709SK,ASE,IAH,1430,1420.0,-10.0,19.0,1439.0,148.0,149.0,120.0,913,1739.0,10.0,1758,1749.0,-9.0,0,0,,,,,,
2415038,2015,6,2,2,OO,6232,N946SW,MRY,SFO,1728,2219.0,291.0,10.0,2229.0,46.0,31.0,18.0,77,2247.0,3.0,1814,2250.0,276.0,0,0,,0.0,0.0,0.0,276.0,0.0
992416,2015,3,6,5,DL,1788,N323NB,ATL,MEM,1746,1816.0,30.0,13.0,1829.0,83.0,82.0,60.0,332,1829.0,9.0,1809,1838.0,29.0,0,0,,0.0,0.0,11.0,18.0,0.0
4069933,2015,9,10,4,WN,440,N946WN,DEN,SNA,1700,1746.0,46.0,13.0,1759.0,145.0,131.0,114.0,846,1853.0,4.0,1825,1857.0,32.0,0,0,,0.0,0.0,0.0,32.0,0.0
3932674,2015,9,1,2,AS,310,N619AS,SEA,SFO,1710,1700.0,-10.0,18.0,1718.0,130.0,126.0,102.0,679,1900.0,6.0,1920,1906.0,-14.0,0,0,,,,,,
4783478,2015,10,26,1,AA,1508,N3MMAA,11278,13303,835,830.0,-5.0,26.0,856.0,166.0,162.0,130.0,919,1106.0,6.0,1121,1112.0,-9.0,0,0,,,,,,
240421,2015,1,16,5,DL,1699,N924AT,DTW,BWI,1404,1401.0,-3.0,16.0,1417.0,102.0,84.0,59.0,409,1516.0,9.0,1546,1525.0,-21.0,0,0,,,,,,
89378,2015,1,6,2,WN,550,N262WN,ECP,BNA,1600,1626.0,26.0,7.0,1633.0,80.0,76.0,63.0,401,1736.0,6.0,1720,1742.0,22.0,0,0,,0.0,0.0,0.0,22.0,0.0
4868883,2015,10,31,6,UA,1641,N75428,13930,14747,1605,1605.0,0.0,19.0,1624.0,281.0,277.0,252.0,1721,1836.0,6.0,1846,1842.0,-4.0,0,0,,,,,,
5505577,2015,12,11,5,AA,772,N937UW,SJU,PHL,1550,1544.0,-6.0,12.0,1556.0,243.0,220.0,198.0,1576,1814.0,10.0,1853,1824.0,-29.0,0,0,,,,,,
4455183,2015,10,5,1,F9,709,N948FR,14635,11292,1250,1300.0,10.0,12.0,1312.0,248.0,230.0,209.0,1607,1441.0,9.0,1458,1450.0,-8.0,0,0,,,,,,
1508962,2015,4,7,2,AA,1497,N852AA,MIA,DFW,1359,1355.0,-4.0,13.0,1408.0,199.0,189.0,167.0,1121,1555.0,9.0,1618,1604.0,-14.0,0,0,,,,,,
5537231,2015,12,13,7,AA,1268,N528AA,DFW,SAT,2015,2011.0,-4.0,14.0,2025.0,74.0,63.0,44.0,247,2109.0,5.0,2129,2114.0,-15.0,0,0,,,,,,
883380,2015,2,27,5,AA,1691,N3HJAA,LAS,LAX,1840,1936.0,56.0,17.0,1953.0,68.0,75.0,45.0,236,2038.0,13.0,1948,2051.0,63.0,0,0,,7.0,0.0,0.0,56.0,0.0
1927498,2015,5,3,7,DL,2426,N972AT,ATL,MDW,1425,1422.0,-3.0,9.0,1431.0,119.0,102.0,88.0,591,1459.0,5.0,1524,1504.0,-20.0,0,0,,,,,,
1174132,2015,3,17,2,OO,7407,N461SW,SLC,TWF,2200,2158.0,-2.0,14.0,2212.0,47.0,44.0,27.0,175,2239.0,3.0,2247,2242.0,-5.0,0,0,,,,,,
2400628,2015,6,1,1,DL,2209,N128DL,MSP,SFO,1952,1948.0,-4.0,28.0,2016.0,249.0,271.0,235.0,1589,2211.0,8.0,2201,2219.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0
3489690,2015,8,5,3,WN,898,N380SW,BOI,GEG,1740,1744.0,4.0,8.0,1752.0,60.0,57.0,44.0,287,1736.0,5.0,1740,1741.0,1.0,0,0,,,,,,
4865722,2015,10,31,6,B6,1145,N267JB,14524,11697,1200,1153.0,-7.0,14.0,1207.0,140.0,133.0,110.0,805,1357.0,9.0,1420,1406.0,-14.0,0,0,,,,,,
3985367,2015,9,4,5,EV,4308,N16559,EWR,SBN,2000,2122.0,82.0,17.0,2139.0,126.0,111.0,87.0,637,2306.0,7.0,2206,2313.0,67.0,0,0,,0.0,0.0,0.0,67.0,0.0
3126844,2015,7,15,3,EV,2651,N633AE,AMA,DFW,1031,1025.0,-6.0,8.0,1033.0,78.0,66.0,50.0,312,1123.0,8.0,1149,1131.0,-18.0,0,0,,,,,,
4062511,2015,9,10,4,UA,1192,N75433,DEN,ORD,910,909.0,-1.0,8.0,917.0,153.0,148.0,114.0,888,1211.0,26.0,1243,1237.0,-6.0,0,0,,,,,,
3486270,2015,8,5,3,VX,959,N841VA,SAN,SFO,1420,1412.0,-8.0,15.0,1427.0,85.0,82.0,63.0,447,1530.0,4.0,1545,1534.0,-11.0,0,0,,,,,,
909454,2015,3,1,7,EV,5482,N842AS,CRW,ATL,1642,1641.0,-1.0,8.0,1649.0,90.0,79.0,66.0,363,1755.0,5.0,1812,1800.0,-12.0,0,0,,,,,,
797776,2015,2,22,7,UA,1279,N14731,EGE,IAH,1424,1431.0,7.0,42.0,1513.0,154.0,172.0,120.0,934,1813.0,10.0,1758,1823.0,25.0,0,0,,18.0,0.0,0.0,0.0,7.0
1363163,2015,3,29,7,DL,2524,N607AT,ATL,VPS,1505,1458.0,-7.0,15.0,1513.0,80.0,62.0,41.0,250,1454.0,6.0,1525,1500.0,-25.0,0,0,,,,,,
146216,2015,1,10,6,HA,508,N485HA,LIH,OGG,1032,1025.0,-7.0,6.0,1031.0,45.0,45.0,32.0,201,1103.0,7.0,1117,1110.0,-7.0,0,0,,,,,,
1603833,2015,4,13,1,WN,583,N284WN,LAS,RNO,1225,1224.0,-1.0,11.0,1235.0,80.0,70.0,55.0,345,1330.0,4.0,1345,1334.0,-11.0,0,0,,,,,,
957391,2015,3,4,3,MQ,2968,N523MQ,STL,ORD,1555,1607.0,12.0,17.0,1624.0,95.0,74.0,44.0,258,1708.0,13.0,1730,1721.0,-9.0,0,0,,,,,,
5210207,2015,11,22,7,NK,906,N607NK,PHX,DEN,1237,1227.0,-10.0,8.0,1235.0,102.0,117.0,79.0,602,1354.0,30.0,1419,1424.0,5.0,0,0,,,,,,
3611286,2015,8,12,3,WN,2806,N8665D,MDW,MHT,2150,2143.0,-7.0,12.0,2155.0,125.0,120.0,104.0,838,39.0,4.0,55,43.0,-12.0,0,0,,,,,,
2929796,2015,7,3,5,WN,41,N659SW,SLC,DEN,1105,1101.0,-4.0,8.0,1109.0,80.0,70.0,56.0,391,1205.0,6.0,1225,1211.0,-14.0,0,0,,,,,,
4306731,2015,9,25,5,OO,4628,N448SW,MSP,LNK,1948,1949.0,1.0,22.0,2011.0,83.0,74.0,48.0,331,2059.0,4.0,2111,2103.0,-8.0,0,0,,,,,,
1706687,2015,4,19,7,AA,1563,N4YDAA,AUS,DFW,1920,1919.0,-1.0,19.0,1938.0,69.0,73.0,38.0,190,2016.0,16.0,2029,2032.0,3.0,0,0,,,,,,
1202713,2015,3,19,4,MQ,3061,N693MQ,AZO,ORD,1630,1622.0,-8.0,9.0,1631.0,63.0,68.0,37.0,122,1608.0,22.0,1633,1630.0,-3.0,0,0,,,,,,
3774518,2015,8,22,6,EV,3961,N12564,ORD,TYS,2057,2052.0,-5.0,14.0,2106.0,92.0,84.0,68.0,475,2314.0,2.0,2329,2316.0,-13.0,0,0,,,,,,
3487769,2015,8,5,3,MQ,3501,N855MQ,MHK,ORD,1547,1538.0,-9.0,5.0,1543.0,104.0,80.0,69.0,501,1652.0,6.0,1731,1658.0,-33.0,0,0,,,,,,
3932462,2015,9,1,2,AA,37,N3CRAA,DFW,SFO,1700,1659.0,-1.0,17.0,1716.0,230.0,216.0,191.0,1464,1827.0,8.0,1850,1835.0,-15.0,0,0,,,,,,
3483520,2015,8,5,3,WN,4560,N403WN,BOS,IND,1135,1135.0,0.0,22.0,1157.0,160.0,151.0,124.0,818,1401.0,5.0,1415,1406.0,-9.0,0,0,,,,,,
3951590,2015,9,2,3,MQ,3328,N526MQ,OKC,DFW,1947,1943.0,-4.0,12.0,1955.0,65.0,55.0,34.0,175,2029.0,9.0,2052,2038.0,-14.0,0,0,,,,,,
119608,2015,1,8,4,EV,4386,N18557,ELP,IAH,1504,1457.0,-7.0,8.0,1505.0,117.0,120.0,98.0,667,1743.0,14.0,1801,1757.0,-4.0,0,0,,,,,,
3502949,2015,8,6,4,WN,678,N769SW,ATL,IND,1340,1346.0,6.0,38.0,1424.0,95.0,108.0,66.0,432,1530.0,4.0,1515,1534.0,19.0,0,0,,13.0,0.0,6.0,0.0,0.0
766659,2015,2,20,5,OO,7426,N438SW,MSP,INL,1125,1122.0,-3.0,21.0,1143.0,81.0,86.0,57.0,255,1240.0,8.0,1246,1248.0,2.0,0,0,,,,,,
4103378,2015,9,13,7,DL,827,N525US,FLL,ATL,645,641.0,-4.0,14.0,655.0,111.0,100.0,78.0,581,813.0,8.0,836,821.0,-15.0,0,0,,,,,,
3399,2015,1,1,4,WN,2171,N521SW,DAL,STL,1005,1001.0,-4.0,6.0,1007.0,90.0,83.0,72.0,546,1119.0,5.0,1135,1124.0,-11.0,0,0,,,,,,
422939,2015,1,28,3,UA,472,N813UA,ORD,ALB,1814,1811.0,-3.0,17.0,1828.0,115.0,112.0,87.0,723,2055.0,8.0,2109,2103.0,-6.0,0,0,,,,,,
177989,2015,1,12,1,AA,2208,N480AA,DFW,CLE,1415,1412.0,-3.0,13.0,1425.0,156.0,141.0,119.0,1021,1724.0,9.0,1751,1733.0,-18.0,0,0,,,,,,
2385790,2015,6,1,1,OO,5198,N753SK,MFE,IAH,525,520.0,-5.0,10.0,530.0,74.0,65.0,48.0,316,618.0,7.0,639,625.0,-14.0,0,0,,,,,,
1396334,2015,3,31,2,EV,4217,N13968,IAH,LBB,1432,1427.0,-5.0,14.0,1441.0,98.0,92.0,74.0,458,1555.0,4.0,1610,1559.0,-11.0,0,0,,,,,,
3934835,2015,9,1,2,DL,1624,N915DN,MSP,PHL,1920,1918.0,-2.0,17.0,1935.0,158.0,147.0,124.0,980,2239.0,6.0,2258,2245.0,-13.0,0,0,,,,,,
5087666,2015,11,14,6,MQ,3501,N631MQ,MHK,ORD,1415,1411.0,-4.0,14.0,1425.0,108.0,121.0,80.0,501,1545.0,27.0,1603,1612.0,9.0,0,0,,,,,,
5211945,2015,11,22,7,B6,1944,N274JB,PBI,EWR,1431,1502.0,31.0,13.0,1515.0,170.0,142.0,123.0,1023,1718.0,6.0,1721,1724.0,3.0,0,0,,,,,,
